"","fips","state","county_name","hospitals","population","pred_fit","pred_lwr","pred_upr","pred_status","state_name"
"2790","48373","TX","Polk County",1,54258,1,0,4,"ok","Texas"
"2791","48375","TX","Potter County",4,114649,2,0,4,"ok","Texas"
"2792","48377","TX","Presidio County",0,5686,1,0,4,"ok","Texas"
"2793","48379","TX","Rains County",0,13306,1,0,4,"ok","Texas"
"2794","48381","TX","Randall County",0,150547,2,0,5,"ok","Texas"
"2795","48383","TX","Reagan County",1,3139,1,0,4,"ok","Texas"
"2796","48385","TX","Real County",0,2772,1,0,4,"ok","Texas"
"2797","48387","TX","Red River County",0,11696,1,0,4,"ok","Texas"
"2798","48389","TX","Reeves County",1,11956,1,0,4,"ok","Texas"
"2799","48391","TX","Refugio County",1,6739,1,0,4,"ok","Texas"
"2800","48393","TX","Roberts County",0,837,1,0,4,"ok","Texas"
"2801","48395","TX","Robertson County",0,17659,1,0,4,"ok","Texas"
"2802","48397","TX","Rockwall County",1,137044,2,0,5,"ok","Texas"
"2803","48399","TX","Runnels County",2,9751,1,0,4,"ok","Texas"
"2804","48401","TX","Rusk County",1,53391,1,0,4,"ok","Texas"
"2805","48403","TX","Sabine County",1,10058,1,0,4,"ok","Texas"
"2806","48405","TX","San Augustine County",1,7767,1,0,4,"ok","Texas"
"2807","48407","TX","San Jacinto County",0,29326,1,0,4,"ok","Texas"
"2808","48409","TX","San Patricio County",0,71467,1,0,4,"ok","Texas"
"2809","48411","TX","San Saba County",0,5508,1,0,4,"ok","Texas"
"2810","48413","TX","Schleicher County",1,2302,1,0,4,"ok","Texas"
"2811","48415","TX","Scurry County",1,16211,1,0,4,"ok","Texas"
"2812","48417","TX","Shackelford County",0,3169,1,0,4,"ok","Texas"
"2813","48419","TX","Shelby County",0,24192,1,0,4,"ok","Texas"
"2814","48421","TX","Sherman County",0,2771,1,0,4,"ok","Texas"
"2815","48423","TX","Smith County",4,249091,2,0,5,"ok","Texas"
"2816","48425","TX","Somervell County",1,10098,1,0,4,"ok","Texas"
"2817","48427","TX","Starr County",1,66587,1,0,4,"ok","Texas"
"2818","48429","TX","Stephens County",1,9475,1,0,4,"ok","Texas"
"2819","48431","TX","Sterling County",0,1387,1,0,4,"ok","Texas"
"2820","48433","TX","Stonewall County",1,1235,1,0,4,"ok","Texas"
"2821","48435","TX","Sutton County",1,3269,1,0,4,"ok","Texas"
"2822","48437","TX","Swisher County",1,6877,1,0,4,"ok","Texas"
"2823","48439","TX","Tarrant County",25,2230708,16,13,19,"above","Texas"
"2824","48441","TX","Taylor County",1,148813,2,0,5,"ok","Texas"
"2825","48443","TX","Terrell County",0,718,1,0,4,"ok","Texas"
"2826","48445","TX","Terry County",1,11602,1,0,4,"ok","Texas"
"2827","48447","TX","Throckmorton County",1,1532,1,0,4,"ok","Texas"
"2828","48449","TX","Titus County",1,31547,1,0,4,"ok","Texas"
"2829","48451","TX","Tom Green County",1,120103,2,0,4,"ok","Texas"
"2830","48453","TX","Travis County",11,1363767,10,7,13,"ok","Texas"
"2831","48455","TX","Trinity County",1,14489,1,0,4,"ok","Texas"
"2832","48457","TX","Tyler County",1,20560,1,0,4,"ok","Texas"
"2833","48459","TX","Upshur County",0,44050,1,0,4,"ok","Texas"
"2834","48461","TX","Upton County",2,3128,1,0,4,"ok","Texas"
"2835","48463","TX","Uvalde County",1,25138,1,0,4,"ok","Texas"
"2836","48465","TX","Val Verde County",1,47999,1,0,4,"ok","Texas"
"2837","48467","TX","Van Zandt County",0,65304,1,0,4,"ok","Texas"
"2838","48469","TX","Victoria County",2,91949,1,0,4,"ok","Texas"
"2839","48471","TX","Walker County",1,83722,1,0,4,"ok","Texas"
"2840","48473","TX","Waller County",0,65109,1,0,4,"ok","Texas"
"2841","48475","TX","Ward County",1,11038,1,0,4,"ok","Texas"
"2842","48477","TX","Washington County",1,37810,1,0,4,"ok","Texas"
"2843","48479","TX","Webb County",2,272823,3,0,5,"ok","Texas"
"2844","48481","TX","Wharton County",1,42035,1,0,4,"ok","Texas"
"2845","48483","TX","Wheeler County",2,4824,1,0,4,"ok","Texas"
"2846","48485","TX","Wichita County",3,129984,2,0,5,"ok","Texas"
"2847","48487","TX","Wilbarger County",1,12455,1,0,4,"ok","Texas"
"2848","48489","TX","Willacy County",0,20027,1,0,4,"ok","Texas"
"2849","48491","TX","Williamson County",7,727480,6,3,9,"ok","Texas"
"2850","48493","TX","Wilson County",1,55415,1,0,4,"ok","Texas"
"2851","48495","TX","Winkler County",1,7381,1,0,4,"ok","Texas"
"2852","48497","TX","Wise County",1,81275,1,0,4,"ok","Texas"
"2853","48499","TX","Wood County",2,48742,1,0,4,"ok","Texas"
"2854","48501","TX","Yoakum County",1,7581,1,0,4,"ok","Texas"
"2855","48503","TX","Young County",2,18236,1,0,4,"ok","Texas"
"2856","48505","TX","Zapata County",0,13819,1,0,4,"ok","Texas"
"2857","48507","TX","Zavala County",0,9209,1,0,4,"ok","Texas"
"2858","49001","UT","Beaver County",2,7424,1,0,4,"ok","Utah"
"2859","49003","UT","Box Elder County",2,64120,1,0,4,"ok","Utah"
"2860","49005","UT","Cache County",2,145487,2,0,5,"ok","Utah"
"2861","49007","UT","Carbon County",1,20613,1,0,4,"ok","Utah"
"2862","49009","UT","Daggett County",0,956,1,0,4,"ok","Utah"
"2863","49011","UT","Davis County",3,378470,3,0,6,"ok","Utah"
"2864","49013","UT","Duchesne County",1,20803,1,0,4,"ok","Utah"
"2865","49015","UT","Emery County",0,10161,1,0,4,"ok","Utah"
"2866","49017","UT","Garfield County",1,5290,1,0,4,"ok","Utah"
"2867","49019","UT","Grand County",1,9788,1,0,4,"ok","Utah"
"2868","49021","UT","Iron County",1,65936,1,0,4,"ok","Utah"
"2869","49023","UT","Juab County",1,13297,1,0,4,"ok","Utah"
"2870","49025","UT","Kane County",1,8525,1,0,4,"ok","Utah"
"2871","49027","UT","Millard County",2,13572,1,0,4,"ok","Utah"
"2872","49029","UT","Morgan County",0,13093,1,0,4,"ok","Utah"
"2873","49031","UT","Piute County",0,1534,1,0,4,"ok","Utah"
"2874","49033","UT","Rich County",0,2752,1,0,4,"ok","Utah"
"2875","49035","UT","Salt Lake County",11,1216274,9,6,12,"ok","Utah"
"2876","49037","UT","San Juan County",2,14601,1,0,4,"ok","Utah"
"2877","49039","UT","Sanpete County",2,30732,1,0,4,"ok","Utah"
"2878","49041","UT","Sevier County",1,22520,1,0,4,"ok","Utah"
"2879","49043","UT","Summit County",1,43109,1,0,4,"ok","Utah"
"2880","49045","UT","Tooele County",1,84488,1,0,4,"ok","Utah"
"2881","49047","UT","Uintah County",1,38307,1,0,4,"ok","Utah"
"2882","49049","UT","Utah County",6,747234,6,3,9,"ok","Utah"
"2883","49051","UT","Wasatch County",1,37858,1,0,4,"ok","Utah"
"2884","49053","UT","Washington County",1,207943,2,0,5,"ok","Utah"
"2885","49055","UT","Wayne County",0,2608,1,0,4,"ok","Utah"
"2886","49057","UT","Weber County",2,276118,3,0,5,"ok","Utah"
"2887","51001","VA","Accomack County",1,33411,1,0,4,"ok","Virginia"
"2888","51003","VA","Albemarle County",1,117313,2,0,4,"ok","Virginia"
"2889","51510","VA","Alexandria city",1,159102,2,0,5,"ok","Virginia"
"2890","51005","VA","Alleghany County",1,14632,1,0,4,"ok","Virginia"
"2891","51007","VA","Amelia County",0,13716,1,0,4,"ok","Virginia"
"2892","51009","VA","Amherst County",0,31650,1,0,4,"ok","Virginia"
"2893","51011","VA","Appomattox County",0,16957,1,0,4,"ok","Virginia"
"2894","51013","VA","Arlington County",1,239807,2,0,5,"ok","Virginia"
"2895","51015","VA","Augusta County",1,78622,1,0,4,"ok","Virginia"
"2896","51017","VA","Bath County",1,4071,1,0,4,"ok","Virginia"
"2897","51019","VA","Bedford County",1,82182,1,0,4,"ok","Virginia"
"2898","51021","VA","Bland County",0,6186,1,0,4,"ok","Virginia"
"2899","51023","VA","Botetourt County",0,34129,1,0,4,"ok","Virginia"
"2900","51520","VA","Bristol city",0,16316,1,0,4,"ok","Virginia"
"2901","51025","VA","Brunswick County",0,15750,1,0,4,"ok","Virginia"
"2902","51027","VA","Buchanan County",1,18632,1,0,4,"ok","Virginia"
"2903","51029","VA","Buckingham County",0,17115,1,0,4,"ok","Virginia"
"2904","51530","VA","Buena Vista city",0,6581,1,0,4,"ok","Virginia"
"2905","51031","VA","Campbell County",0,55342,1,0,4,"ok","Virginia"
"2906","51033","VA","Caroline County",0,33477,1,0,4,"ok","Virginia"
"2907","51035","VA","Carroll County",0,29242,1,0,4,"ok","Virginia"
"2908","51036","VA","Charles City County",0,6564,1,0,4,"ok","Virginia"
"2909","51037","VA","Charlotte County",0,11258,1,0,4,"ok","Virginia"
"2910","51540","VA","Charlottesville city",1,44767,1,0,4,"ok","Virginia"
"2911","51550","VA","Chesapeake city",1,254997,2,0,5,"ok","Virginia"
"2912","51041","VA","Chesterfield County",1,389793,3,0,6,"ok","Virginia"
"2913","51043","VA","Clarke County",0,15598,1,0,4,"ok","Virginia"
"2914","51570","VA","Colonial Heights city",0,18674,1,0,4,"ok","Virginia"
"2915","51580","VA","Covington city",0,5663,1,0,4,"ok","Virginia"
"2916","51045","VA","Craig County",0,4829,1,0,4,"ok","Virginia"
"2917","51047","VA","Culpeper County",1,56125,1,0,4,"ok","Virginia"
"2918","51049","VA","Cumberland County",0,10062,1,0,4,"ok","Virginia"
"2919","51590","VA","Danville city",1,41993,1,0,4,"ok","Virginia"
"2920","51051","VA","Dickenson County",1,13411,1,0,4,"ok","Virginia"
"2921","51053","VA","Dinwiddie County",0,28576,1,0,4,"ok","Virginia"
"2922","51595","VA","Emporia city",1,5402,1,0,4,"ok","Virginia"
"2923","51057","VA","Essex County",1,10683,1,0,4,"ok","Virginia"
"2924","51059","VA","Fairfax County",5,1160925,9,6,12,"below","Virginia"
"2925","51600","VA","Fairfax city",0,26340,1,0,4,"ok","Virginia"
"2926","51610","VA","Falls Church city",0,15034,1,0,4,"ok","Virginia"
"2927","51061","VA","Fauquier County",1,75865,1,0,4,"ok","Virginia"
"2928","51063","VA","Floyd County",0,15658,1,0,4,"ok","Virginia"
"2929","51065","VA","Fluvanna County",0,28746,1,0,4,"ok","Virginia"
"2930","51067","VA","Franklin County",1,55637,1,0,4,"ok","Virginia"
"2931","51620","VA","Franklin city",1,8373,1,0,4,"ok","Virginia"
"2932","51069","VA","Frederick County",0,98109,1,0,4,"ok","Virginia"
"2933","51630","VA","Fredericksburg city",1,29992,1,0,4,"ok","Virginia"
"2934","51640","VA","Galax city",1,6739,1,0,4,"ok","Virginia"
"2935","51071","VA","Giles County",1,16533,1,0,4,"ok","Virginia"
"2936","51073","VA","Gloucester County",1,40154,1,0,4,"ok","Virginia"
"2937","51075","VA","Goochland County",0,28223,1,0,4,"ok","Virginia"
"2938","51077","VA","Grayson County",0,15265,1,0,4,"ok","Virginia"
"2939","51079","VA","Greene County",0,21744,1,0,4,"ok","Virginia"
"2940","51081","VA","Greensville County",0,11150,1,0,4,"ok","Virginia"
"2941","51083","VA","Halifax County",1,33448,1,0,4,"ok","Virginia"
"2942","51650","VA","Hampton city",2,137596,2,0,5,"ok","Virginia"
"2943","51085","VA","Hanover County",1,115309,2,0,4,"ok","Virginia"
"2944","51660","VA","Harrisonburg city",1,51164,1,0,4,"ok","Virginia"
"2945","51087","VA","Henrico County",1,338696,3,0,6,"ok","Virginia"
"2946","51089","VA","Henry County",0,49385,1,0,4,"ok","Virginia"
"2947","51091","VA","Highland County",0,2348,1,0,4,"ok","Virginia"
"2948","51670","VA","Hopewell city",1,22970,1,0,4,"ok","Virginia"
"2949","51093","VA","Isle of Wight County",0,40942,1,0,4,"ok","Virginia"
"2950","51095","VA","James City County",2,82797,1,0,4,"ok","Virginia"
"2951","51099","VA","King George County",0,28816,1,0,4,"ok","Virginia"
"2952","51101","VA","King William County",0,19232,1,0,4,"ok","Virginia"
"2953","51097","VA","King and Queen County",0,6747,1,0,4,"ok","Virginia"
"2954","51103","VA","Lancaster County",1,11062,1,0,4,"ok","Virginia"
"2955","51105","VA","Lee County",1,21780,1,0,4,"ok","Virginia"
"2956","51678","VA","Lexington city",1,7802,1,0,4,"ok","Virginia"
"2957","51107","VA","Loudoun County",2,443380,4,1,7,"ok","Virginia"
"2958","51109","VA","Louisa County",0,42109,1,0,4,"ok","Virginia"
"2959","51111","VA","Lunenburg County",0,12060,1,0,4,"ok","Virginia"
"2960","51680","VA","Lynchburg city",1,80301,1,0,4,"ok","Virginia"
"2961","51113","VA","Madison County",0,14252,1,0,4,"ok","Virginia"
"2962","51685","VA","Manassas Park city",0,16611,1,0,4,"ok","Virginia"
"2963","51683","VA","Manassas city",1,43616,1,0,4,"ok","Virginia"
"2964","51690","VA","Martinsville city",0,13834,1,0,4,"ok","Virginia"
"2965","51115","VA","Mathews County",0,8602,1,0,4,"ok","Virginia"
"2966","51117","VA","Mecklenburg County",1,30824,1,0,4,"ok","Virginia"
"2967","51119","VA","Middlesex County",0,10949,1,0,4,"ok","Virginia"
"2968","51121","VA","Montgomery County",2,98998,1,0,4,"ok","Virginia"
"2969","51125","VA","Nelson County",0,14766,1,0,4,"ok","Virginia"
"2970","51127","VA","New Kent County",1,27218,1,0,4,"ok","Virginia"
"2971","51700","VA","Newport News city",2,183056,2,0,5,"ok","Virginia"
"2972","51710","VA","Norfolk city",3,231105,2,0,5,"ok","Virginia"
"2973","51131","VA","Northampton County",0,12004,1,0,4,"ok","Virginia"
"2974","51133","VA","Northumberland County",0,12397,1,0,4,"ok","Virginia"
"2975","51720","VA","Norton city",0,3478,1,0,4,"ok","Virginia"
"2976","51135","VA","Nottoway County",0,15632,1,0,4,"ok","Virginia"
"2977","51137","VA","Orange County",0,38986,1,0,4,"ok","Virginia"
"2978","51139","VA","Page County",1,23686,1,0,4,"ok","Virginia"
"2979","51141","VA","Patrick County",0,17308,1,0,4,"ok","Virginia"
"2980","51730","VA","Petersburg city",2,34058,1,0,4,"ok","Virginia"
"2981","51143","VA","Pittsylvania County",0,59410,1,0,4,"ok","Virginia"
"2982","51735","VA","Poquoson city",0,12854,1,0,4,"ok","Virginia"
"2983","51740","VA","Portsmouth city",2,96482,1,0,4,"ok","Virginia"
"2984","51145","VA","Powhatan County",0,32392,1,0,4,"ok","Virginia"
"2985","51147","VA","Prince Edward County",1,22276,1,0,4,"ok","Virginia"
"2986","51149","VA","Prince George County",0,43589,1,0,4,"ok","Virginia"
"2987","51153","VA","Prince William County",2,497003,4,1,7,"ok","Virginia"
"2988","51155","VA","Pulaski County",1,33579,1,0,4,"ok","Virginia"
"2989","51750","VA","Radford city",0,17273,1,0,4,"ok","Virginia"
"2990","51157","VA","Rappahannock County",0,7479,1,0,4,"ok","Virginia"
"2991","51159","VA","Richmond County",0,9215,1,0,4,"ok","Virginia"
"2992","51760","VA","Richmond city",5,233655,2,0,5,"ok","Virginia"
"2993","51161","VA","Roanoke County",0,97334,1,0,4,"ok","Virginia"
"2994","51770","VA","Roanoke city",1,97912,1,0,4,"ok","Virginia"
"2995","51163","VA","Rockbridge County",0,22368,1,0,4,"ok","Virginia"
"2996","51165","VA","Rockingham County",0,87674,1,0,4,"ok","Virginia"
"2997","51167","VA","Russell County",1,25420,1,0,4,"ok","Virginia"
"2998","51775","VA","Salem city",2,25908,1,0,4,"ok","Virginia"
"2999","51169","VA","Scott County",0,21388,1,0,4,"ok","Virginia"
"3000","51171","VA","Shenandoah County",1,45441,1,0,4,"ok","Virginia"
"3001","51173","VA","Smyth County",1,29137,1,0,4,"ok","Virginia"
"3002","51175","VA","Southampton County",0,17941,1,0,4,"ok","Virginia"
"3003","51177","VA","Spotsylvania County",1,152021,2,0,5,"ok","Virginia"
"3004","51179","VA","Stafford County",1,168919,2,0,5,"ok","Virginia"
"3005","51790","VA","Staunton city",0,26361,1,0,4,"ok","Virginia"
"3006","51800","VA","Suffolk city",1,103105,1,0,4,"ok","Virginia"
"3007","51181","VA","Surry County",0,6579,1,0,4,"ok","Virginia"
"3008","51183","VA","Sussex County",0,10753,1,0,4,"ok","Virginia"
"3009","51185","VA","Tazewell County",2,38875,1,0,4,"ok","Virginia"
"3010","51810","VA","Virginia Beach city",2,454808,4,1,7,"ok","Virginia"
"3011","51187","VA","Warren County",1,42461,1,0,4,"ok","Virginia"
"3012","51191","VA","Washington County",1,54098,1,0,4,"ok","Virginia"
"3013","51820","VA","Waynesboro city",0,23498,1,0,4,"ok","Virginia"
"3014","51193","VA","Westmoreland County",0,19235,1,0,4,"ok","Virginia"
"3015","51830","VA","Williamsburg city",0,16030,1,0,4,"ok","Virginia"
"3016","51840","VA","Winchester city",1,27800,1,0,4,"ok","Virginia"
"3017","51195","VA","Wise County",1,34973,1,0,4,"ok","Virginia"
"3018","51197","VA","Wythe County",1,28100,1,0,4,"ok","Virginia"
"3019","51199","VA","York County",0,71410,1,0,4,"ok","Virginia"
"3020","50001","VT","Addison County",1,38047,1,0,4,"ok","Vermont"
"3021","50003","VT","Bennington County",1,37039,1,0,4,"ok","Vermont"
"3022","50005","VT","Caledonia County",1,30535,1,0,4,"ok","Vermont"
"3023","50007","VT","Chittenden County",1,170851,2,0,5,"ok","Vermont"
"3024","50009","VT","Essex County",0,6037,1,0,4,"ok","Vermont"
"3025","50011","VT","Franklin County",1,51066,1,0,4,"ok","Vermont"
"3026","50013","VT","Grand Isle County",0,7528,1,0,4,"ok","Vermont"
"3027","50015","VT","Lamoille County",1,26248,1,0,4,"ok","Vermont"
"3028","50017","VT","Orange County",1,30050,1,0,4,"ok","Vermont"
"3029","50019","VT","Orleans County",1,27726,1,0,4,"ok","Vermont"
"3030","50021","VT","Rutland County",1,60198,1,0,4,"ok","Vermont"
"3031","50023","VT","Washington County",1,59844,1,0,4,"ok","Vermont"
"3032","50025","VT","Windham County",2,45627,1,0,4,"ok","Vermont"
"3033","50027","VT","Windsor County",3,57697,1,0,4,"ok","Vermont"
"3034","53001","WA","Adams County",2,21039,1,0,4,"ok","Washington"
"3035","53003","WA","Asotin County",1,22523,1,0,4,"ok","Washington"
"3036","53005","WA","Benton County",3,218190,2,0,5,"ok","Washington"
"3037","53007","WA","Chelan County",3,81228,1,0,4,"ok","Washington"
"3038","53009","WA","Clallam County",2,77958,1,0,4,"ok","Washington"
"3039","53011","WA","Clark County",2,527269,4,1,7,"ok","Washington"
"3040","53013","WA","Columbia County",1,4025,1,0,4,"ok","Washington"
"3041","53015","WA","Cowlitz County",1,113982,1,0,4,"ok","Washington"
"3042","53017","WA","Douglas County",0,45795,1,0,4,"ok","Washington"
"3043","53019","WA","Ferry County",1,7543,1,0,4,"ok","Washington"
"3044","53021","WA","Franklin County",1,101238,1,0,4,"ok","Washington"
"3045","53023","WA","Garfield County",1,2404,1,0,4,"ok","Washington"
"3046","53025","WA","Grant County",4,104717,1,0,4,"ok","Washington"
"3047","53027","WA","Grays Harbor County",2,77893,1,0,4,"ok","Washington"
"3048","53029","WA","Island County",1,86478,1,0,4,"ok","Washington"
"3049","53031","WA","Jefferson County",1,33944,1,0,4,"ok","Washington"
"3050","53033","WA","King County",18,2340211,17,14,20,"ok","Washington"
"3051","53035","WA","Kitsap County",1,281420,3,0,6,"ok","Washington"
"3052","53037","WA","Kittitas County",1,48172,1,0,4,"ok","Washington"
"3053","53039","WA","Klickitat County",2,24124,1,0,4,"ok","Washington"
"3054","53041","WA","Lewis County",2,87049,1,0,4,"ok","Washington"
"3055","53043","WA","Lincoln County",2,11862,1,0,4,"ok","Washington"
"3056","53045","WA","Mason County",1,69632,1,0,4,"ok","Washington"
"3057","53047","WA","Okanogan County",3,44942,1,0,4,"ok","Washington"
"3058","53049","WA","Pacific County",2,24245,1,0,4,"ok","Washington"
"3059","53051","WA","Pend Oreille County",1,14332,1,0,4,"ok","Washington"
"3060","53053","WA","Pierce County",7,941170,7,4,10,"ok","Washington"
"3061","53055","WA","San Juan County",1,18668,1,0,4,"ok","Washington"
"3062","53057","WA","Skagit County",3,132736,2,0,5,"ok","Washington"
"3063","53059","WA","Skamania County",0,12660,1,0,4,"ok","Washington"
"3064","53061","WA","Snohomish County",4,864113,7,4,10,"ok","Washington"
"3065","53063","WA","Spokane County",6,555947,5,2,7,"ok","Washington"
"3066","53065","WA","Stevens County",2,49015,1,0,4,"ok","Washington"
"3067","53067","WA","Thurston County",2,302912,3,0,6,"ok","Washington"
"3068","53069","WA","Wahkiakum County",0,4800,1,0,4,"ok","Washington"
"3069","53071","WA","Walla Walla County",1,62068,1,0,4,"ok","Washington"
"3070","53073","WA","Whatcom County",1,234954,2,0,5,"ok","Washington"
"3071","53075","WA","Whitman County",2,48399,1,0,4,"ok","Washington"
"3072","53077","WA","Yakima County",3,258523,2,0,5,"ok","Washington"
"3073","55001","WI","Adams County",1,21352,1,0,4,"ok","Wisconsin"
"3074","55003","WI","Ashland County",1,16196,1,0,4,"ok","Wisconsin"
"3075","55005","WI","Barron County",3,46810,1,0,4,"ok","Wisconsin"
"3076","55007","WI","Bayfield County",0,16838,1,0,4,"ok","Wisconsin"
"3077","55009","WI","Brown County",4,273909,3,0,5,"ok","Wisconsin"
"3078","55011","WI","Buffalo County",0,13464,1,0,4,"ok","Wisconsin"
"3079","55013","WI","Burnett County",1,17187,1,0,4,"ok","Wisconsin"
"3080","55015","WI","Calumet County",1,53602,1,0,4,"ok","Wisconsin"
"3081","55017","WI","Chippewa County",2,67323,1,0,4,"ok","Wisconsin"
"3082","55019","WI","Clark County",1,34801,1,0,4,"ok","Wisconsin"
"3083","55021","WI","Columbia County",2,58113,1,0,4,"ok","Wisconsin"
"3084","55023","WI","Crawford County",1,16008,1,0,4,"ok","Wisconsin"
"3085","55025","WI","Dane County",5,588347,5,2,8,"ok","Wisconsin"
"3086","55027","WI","Dodge County",2,88635,1,0,4,"ok","Wisconsin"
"3087","55029","WI","Door County",1,30512,1,0,4,"ok","Wisconsin"
"3088","55031","WI","Douglas County",1,44276,1,0,4,"ok","Wisconsin"
